,snapped_at,price,market_cap,total_volume,stars,forks,issues_opened,issues_closed,pulls_opened,pulls_merged,pulls_closed,commits,issue_comments
1734,2020-05-07,200.2547945000944,22529347281.111214,18128961143.16994,0,0,1,3,4,4,0,4,2
1735,2020-05-08,212.29247620086525,23678773321.927563,15142506242.294548,0,0,3,1,7,1,0,1,2
1736,2020-05-09,211.68904835113835,23476076684.66088,18337241719.88773,0,0,1,1,0,0,0,0,2
1737,2020-05-10,210.4318181376063,23328821609.133904,15514402336.324596,0,0,1,0,1,0,0,0,2
1738,2020-05-11,188.13722615896583,20859785783.852856,19756507796.247448,0,0,1,5,8,9,1,11,2
1739,2020-05-12,185.67471809740292,20616754314.25829,18768379406.38769,0,0,0,1,5,8,1,7,2
1740,2020-05-13,189.30578181851277,20993946147.95032,13706747451.019009,0,0,4,3,6,4,1,6,2
1741,2020-05-14,199.36937254304945,22169692740.7452,13403589148.76194,0,0,4,6,6,1,2,1,2
1742,2020-05-15,203.21124699378416,22562017222.46954,18153298514.018234,0,0,4,2,1,0,0,0,2
1743,2020-05-16,194.27309778153105,21656663418.09443,13130818660.24124,0,0,1,0,2,0,0,0,2
1744,2020-05-17,200.58339090310048,22256509489.00485,11676763398.063229,0,0,2,0,0,0,0,0,2
1745,2020-05-18,206.76889403683904,22938430778.9383,13449821514.26736,0,0,2,4,2,0,1,0,2
1746,2020-05-19,214.35764164526785,23793534838.638046,13342260442.297512,0,0,0,0,2,2,1,2,2
1747,2020-05-20,213.68672021176667,23656360817.218487,10220660537.90651,0,0,0,1,1,2,1,2,2
1748,2020-05-21,209.9207882888633,23303624068.60854,10429639020.80288,0,0,4,12,2,0,1,0,2
1749,2020-05-22,198.9175157507187,22089212414.44277,8110302356.370864,0,0,1,0,2,1,0,1,2
1750,2020-05-23,206.22772963994552,22960218146.427925,10636959193.321962,0,0,1,2,2,0,0,1,2
1751,2020-05-24,206.4112069583191,22943289960.014706,8524288901.148943,0,0,1,3,1,0,0,0,2
1752,2020-05-25,200.69072858230615,22417907964.48714,10782742329.00735,0,0,2,2,2,6,0,6,2
1753,2020-05-26,203.81011834234977,22639118588.39778,9317131818.625378,0,0,0,1,2,6,3,6,2
1754,2020-05-27,200.96361540675863,22325672542.330963,8593529312.403248,0,0,3,2,5,2,0,2,2
1755,2020-05-28,207.84589389085411,23085068545.91044,8773050350.183073,0,0,3,9,5,0,3,0,2
1756,2020-05-29,219.59156405880168,24328143646.44253,12329460719.291054,0,0,2,0,4,1,1,1,2
1757,2020-05-30,220.49116734603788,24504031642.684784,10335270102.499737,0,0,0,3,1,0,0,0,2
1758,2020-05-31,242.7097702678268,27012940828.46696,13546265992.193748,0,0,2,1,0,0,0,0,2
1759,2020-06-01,232.3310030389668,25671662155.409367,10887047331.601736,0,0,2,2,2,0,1,0,2
1760,2020-06-02,248.04456658448652,27559451838.43636,12532381844.259752,0,0,1,1,3,6,0,6,2
1761,2020-06-03,237.2653201286792,26414164713.757725,11228877888.97363,0,0,2,1,4,3,0,5,2
1762,2020-06-04,244.1253366100756,27137533088.4328,9023955445.45879,0,0,4,12,6,3,2,5,2
1763,2020-06-05,243.70782131595865,27105225697.6403,10063518956.568722,0,0,1,1,5,0,1,0,2
1764,2020-06-06,240.24696898765103,26722521046.76495,8222827212.494165,0,0,0,0,0,0,0,0,2
1765,2020-06-07,242.02164036721496,26923196533.750423,7581565794.828065,0,0,2,0,2,0,0,0,2
1766,2020-06-08,244.22674439497985,27129407338.340355,9398819027.550789,0,0,5,5,5,9,1,13,2
1767,2020-06-09,246.21278326044265,27441367803.298782,8129322897.065843,0,0,1,1,7,3,0,3,2
1768,2020-06-10,243.8495266518988,27188436885.46926,8592468949.874516,0,0,1,1,4,2,1,2,2
1769,2020-06-11,247.5419715295243,27480866985.686268,7584308101.602023,0,0,4,4,3,2,0,2,2
1770,2020-06-12,232.00078536182025,25655172292.438347,12109538778.82486,0,0,0,0,1,0,0,0,2
1771,2020-06-13,237.5934108774424,26414947184.76374,9191505535.416174,0,0,1,3,1,0,0,0,2
1772,2020-06-14,238.29362910089247,26503078976.085632,6588386730.111501,0,0,1,1,1,0,0,0,2
1773,2020-06-15,232.11252047744932,25856836267.17579,6517043494.317247,0,0,1,0,3,1,1,1,2
1774,2020-06-16,231.0170115525279,25743924409.197376,9539612843.334751,0,0,0,1,1,1,1,1,2
1775,2020-06-17,235.28847948297147,26206196967.82947,6857067974.879582,0,0,2,1,5,2,3,2,2
1776,2020-06-18,233.8636184621818,26079437153.80169,6079869078.290233,0,0,2,1,7,2,2,2,2
1777,2020-06-19,231.68485732135008,25847377552.22144,6063250096.3478,0,0,1,7,3,2,2,2,2
1778,2020-06-20,228.9592128032193,25534271650.26011,6840801770.229276,0,0,1,0,0,0,0,0,2
1779,2020-06-21,228.8691487972198,25501270877.342503,5400222130.457475,0,0,0,0,0,0,0,0,2
1780,2020-06-22,227.79190590968685,25381090910.620564,4995955268.45639,0,0,0,0,4,0,0,0,2
1781,2020-06-23,243.36470999245495,27083046206.889904,5973345536.2072935,0,0,1,0,1,1,0,1,2
1782,2020-06-24,243.07948223903705,27097142032.576195,6291513184.395153,0,0,2,2,4,7,0,8,2
1783,2020-06-25,234.5649846444734,26239099771.42649,8149316604.925404,0,0,1,8,0,0,2,0,2
1784,2020-06-26,232.64870349961572,25963410301.57377,6321009243.432307,0,0,0,3,3,2,2,1,2
1785,2020-06-27,229.6365260272679,25643178437.809326,6513998360.988546,0,0,1,1,1,0,0,0,2
1786,2020-06-28,221.0260852973422,24650756780.212147,6164981016.058191,0,0,0,0,1,0,0,0,2
1787,2020-06-29,225.12294616525017,25059706534.523754,5641785424.366106,0,0,0,0,2,0,0,0,2
1788,2020-06-30,228.20576377381224,25465535919.172665,5792207632.621344,0,0,3,1,6,7,4,7,2
1789,2020-07-01,225.59281496891896,25169333234.47631,5282884955.518924,0,0,1,2,4,4,1,4,2
1790,2020-07-02,230.66194359094905,25738012877.807854,5307320170.136238,0,0,1,4,5,3,2,3,2
1791,2020-07-03,226.57442434030435,25284990219.958416,4427853855.208807,0,0,1,0,0,2,0,2,2
1792,2020-07-04,225.1764054804081,25132071680.625286,4553181088.144414,0,0,0,2,1,1,0,1,2
1793,2020-07-05,229.0947164621886,25572481115.80829,4910504255.511211,0,0,1,1,0,0,0,0,2
1794,2020-07-06,227.8993750381917,25442148685.628662,5250547694.457692,0,0,0,1,3,2,1,2,2
1795,2020-07-07,241.52685187431663,26966777214.595856,7214622724.058187,0,0,0,0,9,3,2,3,4
1796,2020-07-08,238.96448054067795,26667827703.348965,6390063707.992301,0,0,3,1,0,4,1,4,2
1797,2020-07-09,246.85900786802029,27538955079.081337,6855809513.431496,0,0,4,4,4,2,1,3,2
1798,2020-07-10,241.97512857897888,27017961197.637337,5454877568.354481,0,0,1,2,1,1,0,3,2
1799,2020-07-11,240.95495378293265,26917385878.316235,4948468762.536561,0,0,0,2,0,0,1,0,2
1800,2020-07-12,239.1020255467136,26712364780.153114,4350900773.68197,0,0,1,0,2,0,0,0,3
1801,2020-07-13,241.7715226007061,26889793823.339703,5293860444.738397,0,0,0,0,7,8,0,8,2
1802,2020-07-14,239.63878681174097,26757968884.421734,5773853723.2969055,0,0,1,2,1,2,1,2,2
1803,2020-07-15,240.25147066847245,26870705032.69441,4794731175.010703,0,0,1,0,0,1,0,1,3
1804,2020-07-16,238.66359720631723,26686755678.99533,4622070139.084404,0,0,1,7,2,2,1,3,2
1805,2020-07-17,233.837074562722,26142878196.66504,4836661397.807636,0,0,3,0,2,0,0,0,2
1806,2020-07-18,232.7814774382605,26015174195.367386,4344879745.807146,0,0,0,0,1,0,1,0,3
1807,2020-07-19,235.6811447764246,26352655621.66684,4349365185.335959,0,0,1,0,0,0,0,0,2
1808,2020-07-20,238.89523167867927,26715274452.48371,4452847140.177009,0,0,2,2,3,2,2,5,2
1809,2020-07-21,236.06009844538684,26401433618.61543,5152984578.126705,0,0,0,2,2,4,3,5,2
1810,2020-07-22,245.2337350263425,27404691587.94453,5121955556.196016,0,0,2,1,4,1,1,2,3
1811,2020-07-23,263.7624639660021,29528105819.948067,6556501920.467992,0,0,4,3,3,3,0,3,2
1812,2020-07-24,274.7236202591814,30714049723.16856,7634745874.600546,0,0,2,3,5,3,1,4,2
1813,2020-07-25,279.42705624758224,31236557399.18939,7547527176.128407,0,0,1,1,0,0,1,0,2
1814,2020-07-26,305.0381394111965,34136825749.9608,10358352414.143064,0,0,1,0,1,0,0,0,2
1815,2020-07-27,310.51799095173624,34754323492.16516,10227817625.90999,0,0,0,1,5,1,0,3,2
1816,2020-07-28,320.47619130968184,35873239729.40686,15060479190.22404,0,0,0,1,2,5,1,5,3
1817,2020-07-29,316.4067660520556,35422047874.02414,12462060871.173037,0,0,1,1,2,5,0,5,2
1818,2020-07-30,317.5390729161191,35553131948.946304,10343143710.27412,0,0,1,5,4,1,0,1,2
1819,2020-07-31,334.7419220365616,37564052087.124535,10534706857.54779,0,0,1,0,2,1,0,1,2
1820,2020-08-01,346.00350607288686,38794882275.39032,11638423647.390888,0,0,1,1,4,0,2,0,2
1821,2020-08-02,387.9424211712469,43411673380.48453,15379516251.5158,0,0,1,2,0,0,0,0,2
1822,2020-08-03,370.7323024312388,41469942047.79405,15202899455.056835,0,0,2,2,4,4,2,4,3
1823,2020-08-04,386.2474477178088,43272376856.193855,11174150665.410692,0,0,2,2,3,3,1,4,3
1824,2020-08-05,389.3830083498991,43787281284.31828,12113993540.45853,0,0,1,6,3,3,0,3,2
1825,2020-08-06,400.18436250318,44844619093.01642,10578439440.459145,0,0,3,1,2,5,0,5,2
1826,2020-08-07,394.5417454611831,44217734699.09528,11175559421.02824,0,0,2,1,7,5,2,9,2
1827,2020-08-08,379.1351558498163,42541561650.30221,12469778424.949451,0,0,0,1,1,0,0,0,4
1828,2020-08-09,391.47843864211467,43821378072.89572,7446547697.815684,0,0,0,1,0,0,0,0,3
1829,2020-08-10,389.6229311129114,43682388559.8162,5940323179.041791,0,0,0,0,3,3,0,5,4
1830,2020-08-11,395.2099136571893,44298575284.6648,12717549263.40282,0,0,1,0,2,1,0,4,2
1831,2020-08-12,379.1747639527544,42639702440.41078,13124713653.81531,0,0,3,0,1,0,0,0,4
1832,2020-08-13,387.50053082397886,43436076387.69582,12808587803.77308,0,0,1,9,1,0,2,0,2
1833,2020-08-14,427.49026536796873,47693538253.1255,17422050835.673008,0,0,0,1,3,1,0,1,3
1834,2020-08-15,438.7625874702974,49022330904.64755,15546677422.815374,0,0,1,1,4,0,1,0,4
1835,2020-08-16,432.6546652389318,48462771178.61529,10265309385.857271,0,0,1,0,2,0,0,0,3
1836,2020-08-17,433.4318609321125,48635333662.57019,12680404379.026093,0,0,0,1,1,0,0,0,3
1837,2020-08-18,430.0325050897228,48259667903.08671,11697848303.8365,0,0,3,4,1,1,3,1,4
1838,2020-08-19,422.1066528659943,47400903599.29812,12062999738.13726,0,0,2,2,2,3,1,4,3
1839,2020-08-20,406.5744691821068,45642757811.590775,12854733824.945929,0,0,1,10,3,3,0,5,4
1840,2020-08-21,416.46977582279794,46754739209.41609,10564357237.821798,0,0,0,4,6,4,1,4,4
1841,2020-08-22,386.8238914189483,43434501400.18814,12518435194.162006,0,0,0,2,1,1,0,1,2
1842,2020-08-23,395.88501828908585,44454504740.72998,10612983427.483644,0,0,0,0,0,0,0,0,3
1843,2020-08-24,390.7891350477376,44021875258.78832,9775318835.217514,0,0,1,2,5,3,1,4,2
1844,2020-08-25,408.2691456317229,45914782850.88361,11007565809.594412,0,0,0,1,6,3,4,7,3
1845,2020-08-26,383.6621431182992,43097616381.47341,12857413913.19107,0,0,3,3,4,3,1,4,4
1846,2020-08-27,385.7524998749212,43337732292.52325,10454041361.377256,0,0,0,6,1,2,0,2,2
1847,2020-08-28,381.8376513210842,42903096293.90094,10466849103.532476,0,0,3,1,2,1,0,2,4
1848,2020-08-29,395.1382132386204,44402928843.0099,10196208352.394411,0,0,0,0,2,0,0,0,2
1849,2020-08-30,399.374543834064,44884412904.61814,9631959320.390598,0,0,0,0,1,0,0,0,3
1850,2020-08-31,428.2956791635218,48092923342.6494,12945668314.960146,0,0,1,2,1,0,0,0,2
1851,2020-09-01,435.6930232991007,49098776608.15353,14228693735.746506,0,0,3,1,1,4,3,4,2
1852,2020-09-02,475.6846642626859,54146717970.58548,18804560687.28111,0,0,3,4,0,2,0,2,2
1853,2020-09-03,439.3537602153149,49401551509.00041,19315593282.634296,0,0,1,8,2,0,0,0,3
1854,2020-09-04,383.6915311779978,43135808902.68998,17364384113.17322,0,0,1,0,1,0,0,0,3
1855,2020-09-05,387.9040290939166,43627087090.32896,10260946593.268202,0,0,1,0,0,0,0,0,2
1856,2020-09-06,334.4685930135432,37655618254.05087,22254663654.420143,0,0,1,0,1,0,1,0,2
1857,2020-09-07,352.99300214607035,39710363028.2121,21920007828.96099,0,0,5,2,0,2,0,2,2
1858,2020-09-08,351.8778602923998,39639961273.34071,14769191933.857542,0,0,1,2,4,4,1,5,3
1859,2020-09-09,337.84505193506857,37835807856.34224,14799132842.838894,0,0,3,2,8,4,0,8,4
1860,2020-09-10,351.2322670832359,39580368571.35996,13120851004.434223,0,0,2,14,3,7,0,5,4
1861,2020-09-11,367.6389288100068,41300327191.46368,74747424441.3974,0,0,3,4,6,2,1,2,2
1862,2020-09-12,373.9149059897517,42135842526.32081,12937594458.734823,0,0,0,2,0,0,0,0,3
1863,2020-09-13,387.7235162900226,43393172173.54062,11465259432.878635,0,0,1,1,1,1,0,1,2
1864,2020-09-14,365.695506306262,41170490544.06533,13172306578.937866,0,0,3,2,5,5,1,4,3
1865,2020-09-15,376.394561113407,42353184458.585205,14124838468.354868,0,0,3,1,4,4,1,4,3
1866,2020-09-16,364.6900450860686,41019180031.929504,12209389923.086824,0,0,3,3,2,4,0,4,3
1867,2020-09-17,365.13055081164816,41136175614.140686,13298202038.469078,0,0,1,5,1,1,0,1,3
1868,2020-09-18,388.7974562319938,43828530075.491394,16748693289.537085,0,0,1,1,1,2,2,2,3
1869,2020-09-19,383.17286599152135,43009572687.415535,9883257470.927006,0,0,3,1,0,0,0,0,4
1870,2020-09-20,385.4721234936851,43455110863.06883,11046298234.18736,0,0,0,3,0,1,1,1,4
1871,2020-09-21,370.9678951624775,41929980576.65271,11369621273.059269,0,0,4,2,5,1,2,1,3
1872,2020-09-22,341.2771308718308,38695806846.97656,14837815989.716738,0,0,1,5,4,2,0,2,2
1873,2020-09-23,343.9175471009491,38679912764.2938,11967106210.545612,0,0,2,4,4,7,0,7,3
1874,2020-09-24,321.0774351739628,36239170986.342445,9839917613.109154,0,0,1,6,11,2,4,1,2
1875,2020-09-25,348.8210199785493,39314719146.84341,12209550797.233208,0,0,2,0,9,0,2,0,3
1876,2020-09-26,351.3315670221176,39598389061.56603,10740036294.32908,0,0,1,0,0,0,0,0,3
1877,2020-09-27,354.2615819143104,39946698187.61045,10859942552.210592,0,0,3,0,1,0,0,0,2
1878,2020-09-28,357.0664364067552,40273903426.08249,9973839924.61242,0,0,3,7,2,9,0,12,3
1879,2020-09-29,354.4295835375506,39794887269.46124,9818467156.628036,0,0,1,4,2,3,2,3,2
1880,2020-09-30,359.4260895383702,40574256067.82458,9708794838.84551,0,0,2,0,1,2,0,2,3
1881,2020-10-01,359.59898475085777,40586538615.954575,8037484324.980594,0,0,1,5,3,1,0,0,2
1882,2020-10-02,353.1978481381707,39782583382.89109,11835729247.851831,0,0,2,1,4,0,0,0,2
1883,2020-10-03,345.9125682279143,39005631807.605095,12194440257.52427,0,0,0,0,1,0,0,0,3
1884,2020-10-04,345.99246319342933,39098719406.98244,8933121301.40709,0,0,3,4,0,0,0,0,3
1885,2020-10-05,352.4588065039611,39758373727.61445,8905022839.294907,0,0,2,2,2,2,0,2,2
1886,2020-10-06,353.6044273109067,39890007481.293,9285381014.80383,0,0,3,5,3,3,2,3,2
1887,2020-10-07,340.6160218128092,38419834420.75508,10280978397.300406,0,0,2,1,2,2,1,2,2
1888,2020-10-08,341.4437964782809,38556379197.91778,8044228155.819704,0,0,2,5,4,3,0,3,4
1889,2020-10-09,350.0556765681245,39539898845.29083,9330978624.154116,0,0,0,3,3,3,0,3,4
1890,2020-10-10,365.3394448193936,41261693685.49925,11301702589.430536,0,0,1,0,0,0,0,0,5
1891,2020-10-11,370.4718109734285,41919449520.12781,10673988207.878847,0,0,2,0,2,0,0,0,2
1892,2020-10-12,374.4970150925736,42273071872.95007,8000631027.644073,0,0,3,2,2,2,1,2,4
1893,2020-10-13,387.25555835657167,43787622889.79302,12458841248.929943,0,0,1,3,5,9,4,9,2
1894,2020-10-14,381.16877389892255,43068111158.10915,9741612768.02954,0,0,2,1,2,3,0,3,3
1895,2020-10-15,379.2102537609277,42827891085.95138,10673398919.618015,0,0,1,6,1,1,0,2,4
1896,2020-10-16,377.15868107868175,42625398559.3636,10155629419.116392,0,0,3,4,5,2,2,1,3
1897,2020-10-17,365.9906423831468,41424753265.12099,9375570544.203642,0,0,0,2,1,0,1,0,3
1898,2020-10-18,368.6504703636898,41654901940.043465,8087278469.473757,0,0,1,0,1,0,0,0,4
1899,2020-10-19,378.0493653237596,42730815492.78595,7527761590.194419,0,0,0,2,2,0,0,0,4
1900,2020-10-20,379.6394773321801,42919073937.74135,8995049004.81075,0,0,0,0,1,4,0,4,5
1901,2020-10-21,368.2270142350454,41623179886.79757,7492023938.775781,0,0,4,3,4,4,0,3,4
1902,2020-10-22,391.16674217757225,44137912522.42472,12728437763.916904,0,0,3,5,1,0,0,0,2
1903,2020-10-23,413.2018903361906,46776265907.29224,12229478488.701916,0,0,4,0,6,4,1,6,3
1904,2020-10-24,408.8894886437192,46233128841.054825,11171063368.78023,0,0,0,0,0,0,0,0,2
1905,2020-10-25,411.9592177530503,46625376044.79527,9333976948.222591,0,0,2,2,2,0,0,0,3
1906,2020-10-26,406.157094148215,45985592948.88831,8489563012.362298,0,0,1,3,2,1,0,1,4
1907,2020-10-27,393.38290839224464,44537523611.830605,14982520071.004463,0,0,2,2,0,1,1,1,2
1908,2020-10-28,403.529837833562,45687568527.06391,10384433736.852089,0,0,0,1,1,2,0,2,4
1909,2020-10-29,388.8773398820777,43943405500.51123,11312414332.858248,0,0,1,0,3,1,0,1,2
1910,2020-10-30,386.4460129872924,43798925859.1192,10294153382.84294,0,0,5,0,1,1,1,1,3
1911,2020-10-31,382.9007710380906,43341298725.501526,10598788554.534931,0,0,0,0,0,0,0,0,2
1912,2020-11-01,385.8445887975079,43692767478.3082,9009356073.612816,0,0,3,0,0,0,0,0,2
1913,2020-11-02,394.9363420491719,44687833549.98935,8655139278.000864,0,0,3,1,1,0,2,0,2
1914,2020-11-03,383.8498034220404,43437224863.28803,8492071098.35507,0,0,4,1,1,0,0,0,2
1915,2020-11-04,387.616373722075,43903834507.36285,9513314551.14123,0,0,0,0,1,5,1,5,2
1916,2020-11-05,401.7330968324722,45360338717.11154,11648560618.489246,0,0,3,2,1,1,1,2,2
1917,2020-11-06,415.9277704309719,47077208350.069885,13606373470.76514,0,0,2,1,2,0,0,0,2
1918,2020-11-07,454.6515430984697,51546745852.67799,16264349016.82086,0,0,1,0,1,0,0,0,2
1919,2020-11-08,435.4183540833094,49463138492.48698,15146746571.79792,0,0,1,1,2,0,0,0,2
1920,2020-11-09,455.3583669721691,51682115129.3641,11155033976.455215,0,0,0,2,9,5,1,9,2
1921,2020-11-10,445.0512933420698,50377035452.20988,12036099592.129189,0,0,7,5,4,3,1,3,2
1922,2020-11-11,449.8161845012962,51000796202.07293,7873172432.585956,0,0,4,0,10,4,1,4,2
1923,2020-11-12,463.1808717203231,52569790942.69943,11456937853.526192,0,0,3,3,5,1,0,2,2
1924,2020-11-13,462.2056195794902,52548309254.49251,11096201853.108871,0,0,5,1,1,6,1,6,2
1925,2020-11-14,475.9690936576015,53963588841.12772,10814357418.247974,0,0,0,1,1,0,0,0,2
1926,2020-11-15,462.7183970607933,52476765553.11609,9774490045.968237,0,0,0,0,0,0,0,0,2
1927,2020-11-16,449.2068016397434,50978678612.60896,8946780761.302334,0,0,2,2,7,2,1,1,2
1928,2020-11-17,461.3711967052673,52356872782.26836,9874800384.414816,0,0,1,3,2,4,0,5,2
1929,2020-11-18,482.1983847235396,54716609289.54231,12534266981.990389,0,0,6,3,4,2,0,2,2
1930,2020-11-19,479.4376613624741,54435713128.05311,15390748756.847664,0,0,3,3,2,3,0,3,2
1931,2020-11-20,471.3179583944116,53447508889.231575,10960245344.173328,0,0,3,2,0,2,0,2,2
1932,2020-11-21,508.79221458524455,57875755337.83428,15567496836.779345,0,0,0,1,3,0,0,0,2
1933,2020-11-22,548.842116249849,62062910159.27977,17270632325.076218,0,0,1,0,1,0,0,0,2
1934,2020-11-23,560.5088874583059,64219272617.02369,20803203330.719395,0,0,1,3,6,4,2,4,2
1935,2020-11-24,608.2733109189421,68705033455.82259,22868894446.116894,0,0,1,1,3,5,2,4,2
1936,2020-11-25,602.6662623938871,68461935305.63655,19964356486.3813,0,0,3,0,2,5,1,5,2
1937,2020-11-26,568.2751530404493,64369854808.74336,15178975818.650188,0,0,1,6,3,0,0,0,2
1938,2020-11-27,518.4670452162002,58947811751.58192,25993581649.401203,0,0,3,2,2,1,1,1,2
1939,2020-11-28,517.5530264056014,58773961397.8997,14714678172.404446,0,0,2,0,0,0,0,0,2
1940,2020-11-29,537.3926120944484,61290956964.36442,9637463879.915297,0,0,2,1,1,1,0,1,2
1941,2020-11-30,574.7511196548439,65121266717.86392,13623124682.204208,0,0,7,1,4,4,0,4,2
1942,2020-12-01,612.2637856122055,69576210026.93625,18811269166.61186,0,0,4,2,6,1,0,1,2
1943,2020-12-02,589.5818443540976,66950738084.67838,23557071520.39523,0,0,4,1,1,3,1,3,2
1944,2020-12-03,598.760610095824,68153602806.21818,14839044995.297548,0,0,3,10,7,5,0,1,3
1945,2020-12-04,616.506661565682,70109767421.9594,12249197831.015257,0,0,2,4,5,4,1,3,3
1946,2020-12-05,571.1904316349736,64944263291.91259,14326184164.36095,0,0,1,2,0,0,0,0,2
1947,2020-12-06,595.9194139680376,67764042948.9772,11764206188.844517,0,0,1,0,0,0,0,0,2
1948,2020-12-07,601.9689349244918,68483582708.01654,11453823478.195438,0,0,1,0,3,2,0,1,3
1949,2020-12-08,592.3865066820175,67474119685.86511,10010900862.848228,0,0,3,2,3,3,3,3,4
1950,2020-12-09,554.329674302381,63305670197.47529,13501656447.613894,0,0,4,3,7,5,1,4,3
1951,2020-12-10,573.8953091099941,65276424697.152855,14024278560.088686,0,0,2,3,6,3,0,3,4
1952,2020-12-11,560.4542654076048,63759073874.73225,11590043392.322668,0,0,3,2,8,9,2,10,2
1953,2020-12-12,545.9828352633687,62124158560.85701,11334198380.977062,0,0,1,2,1,2,2,2,5
1954,2020-12-13,568.3587534073821,64655118180.3175,9511330147.764025,0,0,0,1,2,1,0,0,2
1955,2020-12-14,590.3244403029342,67134794851.681,9082894202.250328,0,0,2,2,4,3,2,3,3
1956,2020-12-15,585.5418949360015,66629545532.42207,7794572085.232029,0,0,3,1,4,3,0,2,5
1957,2020-12-16,589.0668316450424,67041487308.61978,10160486192.82214,0,0,1,1,3,0,1,0,3
1958,2020-12-17,635.9618893796135,72301103108.2225,14781462845.092134,0,0,4,8,1,1,0,1,3
1959,2020-12-18,644.0652701929779,72955533475.1786,19729196033.853622,0,0,1,0,3,0,0,0,5
1960,2020-12-19,654.4204162965752,74135277407.04251,16512361338.574877,0,0,1,0,0,0,0,0,3
1961,2020-12-20,659.3188076372094,75092677592.1047,14703775003.28234,0,0,4,2,4,0,2,0,4
1962,2020-12-21,639.5154368778184,72618785345.5407,12845420666.191206,0,0,3,0,1,3,0,2,4
1963,2020-12-22,610.4270278980672,69545799024.42459,14563648896.243876,0,0,5,0,2,0,0,0,3
1964,2020-12-23,634.9797234431858,72327947935.45154,11548425748.838194,0,0,3,3,2,2,1,2,3
1965,2020-12-24,587.9588954992439,67468061368.13851,16795838161.84157,0,0,1,1,7,0,0,0,2
1966,2020-12-25,612.8796570505974,69867514814.01097,15132872519.529186,0,0,3,2,0,0,1,0,3
1967,2020-12-26,626.4567387784558,71422858091.1277,13125875205.90394,0,0,2,2,1,0,0,0,4
1968,2020-12-27,636.7423171944997,72391403990.8806,14640527408.48169,0,0,3,3,1,10,1,9,2
1969,2020-12-28,689.6598573269875,78833072066.0927,24721301579.88044,0,0,3,0,1,0,0,0,4
1970,2020-12-29,732.9570292975275,83575563402.66385,22707049400.143177,0,0,3,2,0,0,0,0,2
1971,2020-12-30,735.5908981625738,83885243123.81543,17170428247.761232,0,0,2,3,1,1,0,1,3
1972,2020-12-31,752.8559324490188,85790178023.44371,13293869466.928808,0,0,2,2,0,0,0,0,2
1973,2021-01-01,738.6169381520413,84037694047.35515,18166112097.655663,0,0,3,1,1,0,0,0,4
1974,2021-01-02,730.1473402196374,83294083323.20639,13843183079.15519,0,0,1,2,0,0,0,0,3
1975,2021-01-03,777.6960653039432,88595346035.55156,20443662605.68775,0,0,0,1,1,0,0,0,3
1976,2021-01-04,967.0005967288458,112525376104.65454,140906534190.58786,0,0,4,1,5,6,1,6,2
1977,2021-01-05,1025.6547675669035,116693162132.74934,62285144708.39812,0,0,4,11,3,7,1,7,2
1978,2021-01-06,1103.3582516225742,125112930227.72488,47148245967.40434,0,0,3,2,7,2,1,3,3
1979,2021-01-07,1208.5750928728885,137306782958.13136,47886847354.00142,0,0,8,7,9,7,0,9,2
1980,2021-01-08,1229.4713150147782,139084939665.71393,43042878463.81648,0,0,0,1,1,2,0,3,1
1981,2021-01-09,1223.7296883535275,139145700786.27826,48132624602.86217,0,0,3,0,0,1,0,1,2
1982,2021-01-10,1282.979575527323,147397891905.5662,34851118090.66404,0,0,1,0,3,1,0,1,3
1983,2021-01-11,1267.7310031512136,144775179901.584,44541377224.12463,0,0,0,0,3,3,1,4,3
1984,2021-01-12,1092.9143378806064,124728988376.03725,67107873698.86543,0,0,1,1,3,3,2,3,3
1985,2021-01-13,1045.406815230412,119330774034.78914,37495863245.02223,0,0,0,0,4,5,0,5,2
1986,2021-01-14,1132.0155910164729,128582223216.0304,32166268470.073757,0,0,4,3,5,1,0,2,2
1987,2021-01-15,1216.9147884634556,138240285220.32953,34339866026.50668,0,0,0,1,4,2,0,3,3
1988,2021-01-16,1171.8600177046465,133962341262.37856,39499008134.40842,0,0,1,2,1,2,0,2,4
1989,2021-01-17,1234.6318700828049,141369013157.282,38277998837.56892,0,0,1,1,0,0,0,0,3
1990,2021-01-18,1229.379698072007,142087383372.707,35508914212.36928,0,0,0,4,5,3,5,3,2
1991,2021-01-19,1255.976691513213,143378258827.21744,30802895108.229195,0,0,4,4,3,2,6,2,3
1992,2021-01-20,1383.4840902277117,157929393133.71045,52274850962.437416,0,0,5,3,2,5,2,4,3
1993,2021-01-21,1385.8529958752583,156457140894.28006,52021227614.32531,0,0,3,6,5,2,1,2,2
1994,2021-01-22,1122.912432537305,130713677392.4996,49658518028.423325,0,0,1,0,7,2,0,2,2
1995,2021-01-23,1236.6834427536564,140271927461.8329,48657448380.08583,0,0,4,1,2,0,0,0,2
1996,2021-01-24,1231.176379704471,140773242456.76056,30774910632.149376,0,0,1,0,1,1,0,2,3
1997,2021-01-25,1392.5397634449737,158167202909.14236,39913977039.25946,0,0,3,3,8,11,12,9,2
1998,2021-01-26,1323.4295031020106,151940348541.692,44124188232.248085,0,0,0,0,6,6,3,6,2
1999,2021-01-27,1355.233724240999,155446593758.92108,40367492548.54314,0,0,1,1,1,1,1,1,3
2000,2021-01-28,1253.141671558609,141774137750.6659,38752412145.036766,0,0,0,3,4,2,0,2,3
